Package,Package Duration,City,Hotel Rating,Activity,Package Price,Days,Nights,Discount %,Activity Count,Price per Day,Final Price,Package Type
Ooty Kodaikanal Tour Package From Mumbai,4 Days & 3 Nights,Madurai Kodaikanal,3.0,Sri  Meenakshi  Temple Nature Adventurous day Adventure Boat  Ride Hill stationcuisine  Religiousgroup Budget,23556.0,4.0,3.0,6.0,13,5889.0,22142.64,Budget
Exciting Munnar Alleppey Honeymoon Package From Bangalore,4 Days & 3 Nights,Munnar Alleppey,4.0,Beach Adventure Temple Nature Waterfalls Romanticlandscape,15819.0,4.0,3.0,9.0,6,3954.75,14395.29,Budget
Best Selling Haridwar Rishikesh Mussoorie Package From Delhi,5 Days & 4 Nights,Mussoorie Rishikesh Haridwar,3.0,Religious Gangotri Hill station Mountains  Naturetemples Budget,16153.0,5.0,4.0,9.0,7,3230.6,14699.230000000001,Budget
Goa Mahabaleshwar Tour Package From Rajkot,6 Days & 5 Nights,Mahabaleshwar Goa,3.0,Adventure Water  Activities Beach Budget,16774.0,6.0,5.0,7.0,5,2795.6666666666665,15599.82,Budget
Karnataka Tour Package For 3 Days From Bangalore,3 Days & 2 Nights,Coorg Bangalore,3.0,Rajaâs  Seat Nature Waterfalls Adventure Sightseeing Budget,14430.0,3.0,2.0,7.0,7,4810.0,13419.9,Budget
Khandala Tour Package From Pune,5 Days & 4 Nights,Matheran Khandala,3.0,Hill  Station Nature Historical  Sites Adventureviewpoints Lakes Mountains Budget,19780.0,5.0,4.0,9.0,9,3956.0,17999.8,Budget
Chikmagalur Honeymoon Package From Chennai,3 Days & 2 Nights,Chikmagalur,4.0,Trekking Adventure Waterfalls Nature Hills Romantic,20646.0,3.0,2.0,9.0,6,6882.0,18787.86,Budget
Lonavala Tour Package From Ahmedabad,5 Days & 4 Nights,Matheran Lonavala,4.0,Hill  Station Adventure Lakes Nature Scenic views Sightseeing,30219.0,5.0,4.0,9.0,8,6043.8,27499.29,Luxury
Top Rated Hyderabad Packages For Vacationing,3 Days & 2 Nights,Hyderabad,4.0,Historical  Sites Adventure Shopping Nature Cultural City  Tour Historical,19908.0,3.0,2.0,9.0,9,6636.0,18116.28,Budget
Goa Tour Packages From Jalandhar,7 Days & 6 Nights,Goa,5.0,Anjuna  Beach Adventure Temple Nature Water  Sports Beach Aguada  Fort Baga  Beach Luxury,55384.0,7.0,6.0,9.0,13,7912.0,50399.44,Luxury
Top Vizag Tour Packages From Hyderabad For A Memorable Experience,4 Days & 3 Nights,Visakhapatnam,1.0,Temple Religious Watersports Nature Harbour Sightseeing,17696.0,4.0,3.0,9.0,6,4424.0,16103.36,Budget
Delightful Bangalore Ooty Mysore Tour from Hyderabad,4 Days & 3 Nights,Mysore Ooty,3.0,Sightseeing Hill station Nature Shoppingmuseums Lakes Budget,16758.0,4.0,3.0,9.0,7,4189.5,15249.78,Budget
Top-Selling Mysore Ooty Package From Bangalore With Unlimited Fun,4 Days & 3 Nights,Ooty Mysore,3.0,Chamunda  Devi  Temple Nature Botanical  Garden Hill station Dolphin  Nose Adventure Cultural Historical Budget,15417.0,4.0,3.0,9.0,14,3854.25,14029.470000000001,Budget
The Best Shimla Kullu Manali Package From Mumbai,5 Days & 4 Nights,Manali,4.0,Nature Adventure Hill station Sightseeing Luxury Templelandscape Shoppinggroup Budget,27692.0,5.0,4.0,9.0,9,5538.4,25199.72,Budget
Splendid Uttarakhand Tour Package from Kolkata,6 Days & 5 Nights,Nainital Ranikhet Kausani Jim Corbett,3.0,Nature Hill station Wildlife Lakesgroup Budget,21923.0,6.0,5.0,9.0,6,3653.8333333333335,19949.93,Budget
Enthralling Nainital Mussoorie Tour Package From Pune,8 Days & 7 Nights,Haridwar Mussoorie Ranikhet Kausani Nainital,3.0,Jharipani  Falls Adventure Bhimtal lake Nature Kempty  Falls Hill station Sightseeing Lakes Budget,31153.0,8.0,7.0,9.0,13,3894.125,28349.23,Luxury
Alluring Shimla Manali Tour Package From Bangalore,6 Days & 5 Nights,Shimla Manali,3.0,Manikaran Nature Scenic views Hill station Valleys Mountainstemples Waterfall Budget,28021.0,6.0,5.0,9.0,10,4670.166666666667,25499.11,Budget
Best Manali Honeymoon Package From Mumbai For A Romantic Getaway,6 Days & 5 Nights,Shimla Manali,3.0,Scenic views Nature Mountains  Hill station Jakhoo peak Romantic Budget,30065.0,6.0,5.0,9.0,10,5010.833333333333,27359.15,Luxury
A Fantastic Shimla Manali Dalhousie Tour Package From Ahmedabad,8 Days & 7 Nights,Shimla Manali Dalhousie,3.0,Adventure Sightseeing Nature Road  Trip Hill station V A L L E Y Budget,42725.0,8.0,7.0,9.0,14,5340.625,38879.75,Luxury
Splendid Mysore Ooty Tour Package From Bangalore,4 Days & 3 Nights,Ooty Mysore,3.0,Majestic  View Palaces Lakes Nature Hill station Budget,18098.0,4.0,3.0,9.0,8,4524.5,16469.18,Budget
Chikmagalur Tour Package From Hyderabad,3 Days & 2 Nights,Chikmagalur,2.0,Adventure Waterfalls Nature Wildlife Camping Trekking Budget,14990.0,3.0,2.0,6.0,7,4996.666666666667,14090.599999999999,Budget
Splendid Munnar Thekkady Alleppey Tour Package From Cochin,4 Days & 3 Nights,Munnar Alleppey,4.0,Waterfalls Adventure Beaches Nature Lakes Water  Activities Sightseeing Historical,14285.0,4.0,3.0,9.0,9,3571.25,12999.35,Budget
Splendid Kodaikanal And Madurai Tour Package From Mumbai,4 Days & 3 Nights,Madurai Kodaikanal,3.0,Sri  Meenakshi  Temple Adventure Waterfalls Nature Lake Hill stationtempleslandscape Budget,17032.0,4.0,3.0,9.0,10,4258.0,15499.12,Budget
Best Mysore Ooty Packages From Bangalore,4 Days & 3 Nights,Bangalore Mysore Ooty,3.0,Adventure Relaxing Nature Transfers Sightseeing Hill station Budget,15417.0,4.0,3.0,9.0,8,3854.25,14029.470000000001,Budget
Goa Tour Package From Mumbai With Airfare,5 Days & 4 Nights,Goa,4.0,Fort  Aguada Adventure Beach Water  Activities Watersports Nightlifegroup,18817.0,5.0,4.0,7.0,8,3763.4,17499.809999999998,Budget
Goa Tour Packages from Delhi with Airfare,6 Days & 5 Nights,Goa,4.0,Baga  Beach Adventure Temple Nature Dudhsagar waterfalls Water  Activities Enjoyment Beachshoppinggroup,31304.0,6.0,5.0,8.0,11,5217.333333333333,28799.68,Luxury
Exclusive Shimla-Kullu-Manali Tour Packages For A Memorable Vacation,6 Days & 5 Nights,Shimla Manali,3.0,Shopping Adventure Temples Nature Wildlife Hill station Historical Sightseeing Religious Budget,18681.0,6.0,5.0,9.0,11,3113.5,16999.71,Budget
Rejuvenating Munnar Tour Package From Mumbai,4 Days & 3 Nights,Munnar,3.0,Eravikulam  National  Park Adventure Photo  Point Nature Mattupetty  Dam Hill station Tea  Museum Sightseeinggroup Budget,11241.0,4.0,3.0,9.0,15,2810.25,10229.31,Budget
Mesmerising Bhutan Honeymoon Tour Package From Mumbai,13 Days & 12 Nights,Phuntsholing Thimphu Paro Gangtok Pelling Darjeeling,3.0,River rides Monasteries Tsomgo  Lake Adventure Nature Budget,81224.0,13.0,12.0,9.0,8,6248.0,73913.84,Luxury
Top-Selling Dehradun Mussoorie Tour Package From Delhi,6 Days & 5 Nights,Dehradun Mussoorie Dhanaulti Haridwar,3.0,Kempty  Fall Nature Ganga  Arti Hill station Company  Garden Religious Sightseeing Budget,26538.0,6.0,5.0,9.0,12,4423.0,24149.58,Budget
Splendid Bangalore-Ooty-Mysore-Kodaikanal Tour Package From Hyderabad,6 Days & 5 Nights,Ooty Kodaikanal,3.0,Mudumalai  National  Park Adventure Lakes Hill station Green  Valleymuseums V A L L E Y Budget,24802.0,6.0,5.0,9.0,16,4133.666666666667,22569.82,Budget
Best-Selling Sikkim Darjeeling Package From Pune,5 Days & 4 Nights,Gangtok Darjeeling,4.0,Toy  Train ride Monasteries Nature Tea  Garden Hill stationlandscape Sightseeing,44662.0,5.0,4.0,9.0,10,8932.4,40642.42,Luxury
A Sikkim Darjeeling Tour To Soothe Your Soul,6 Days & 5 Nights,Gangtok Kalimpong Darjeeling,4.0,Ganesh  Tok Adventure Monasteries Nature Local tour Cultural Historical Religious,43602.0,6.0,5.0,9.0,10,7267.0,39677.82,Luxury
Splendid Bangalore Ooty Mysore Kodaikanal Tour Package From Bangalore,3 Days & 2 Nights,Ooty,3.0,Local sightseeing Adventure Waterfalls Nature Waterfall Budget,9889.0,3.0,2.0,9.0,7,3296.3333333333335,8998.99,Budget
Splendid Kerala Munnar Tour Package From Bangalore,3 Days & 2 Nights,Cochin Munnar,3.0,Cherai beach Adventure Hiking Nature Local sightseeing Trekking Beach Budget,9374.0,3.0,2.0,9.0,10,3124.6666666666665,8530.34,Budget
Choose Top Selling Haridwar Rishikesh Package From Mumbai For Trip,4 Days & 3 Nights,Haridwar Rishikesh,3.0,Ganga  Arti Adventure Mansa  Devi  Temple Nature Har ki  Pauri Religious Sightseeing Budget,13846.0,4.0,3.0,9.0,13,3461.5,12599.86,Budget
A Superb Kerala Tour Package From Jaipur,6 Days & 5 Nights,Munnar Thekkady Alleppey Kovalam,3.0,Eravikulam  National  Park Sightseeing Nature Waterfalls Water  Activities F O R E S T Budget,18749.0,6.0,5.0,9.0,15,3124.8333333333335,17061.59,Budget
Magnificent Shimla Manali Honeymoon Package From Hyderabad,6 Days & 5 Nights,Shimla Manali,3.0,Rohtang  Pass Hill  Station Hill station Mountains  Religious V A L L E Y Romantic Budget,37186.0,6.0,5.0,9.0,16,6197.666666666667,33839.26,Luxury
Captivating Shimla Manali Honeymoon Package From Ahmedabad,6 Days & 5 Nights,Shimla Manali,3.0,Hill  Station Mountains  Rohtang  Pass Hill station Nature Romantic Budget,30065.0,6.0,5.0,9.0,10,5010.833333333333,27359.15,Luxury
Best Shimla Manali Package From Hyderabad For A Refreshing Holiday Trip,6 Days & 5 Nights,Shimla Manali,3.0,Mountains  Adventure Hill  Station Nature Rohtang  Pass Hill station Religious Sightseeing Budget,36395.0,6.0,5.0,9.0,12,6065.833333333333,33119.450000000004,Luxury
Best Ooty Tour Package From Pune For A Refreshing Getaway,3 Days & 2 Nights,Ooty,3.0,Leisure  Time Nature Shopping Hill station Gardens V A L L E Ygroup Budget,18680.0,3.0,2.0,9.0,14,6226.666666666667,16998.8,Budget
Top-Ranked Bhutan Packages From Pune For An Ideal Holiday,14 Days & 13 Nights,Gangtok Lachen Phuntsholing Thimphu Punakha Paro Siliguri,4.0,Nature Hills Hill station Religious Historical Waterfall Adventure,192040.0,14.0,13.0,9.0,8,13717.142857142857,174756.4,Luxury
Historic Ajanta Ellora Tour Package From Mumbai,3 Days & 2 Nights,Aurangabad,2.0,  World heritage sites Historical Historical  Sites Nature Caves Sightseeing Budget,9890.0,3.0,2.0,9.0,10,3296.6666666666665,8999.9,Budget
Top Ajanta Ellora Tour Package From Aurangabad For A Memorable Vacation,4 Days & 3 Nights,Aurangabad,5.0,Caves Adventure Forts Nature Local sightseeing Sightseeing Leisure  Day Historical Luxury,26923.0,4.0,3.0,9.0,11,6730.75,24499.93,Budget
Ajanta Ellora Tour Package From Hyderabad,4 Days & 3 Nights,Aurangabad,5.0,Caves Adventure Forts Nature Local sightseeing Historical Leisure  Day Sightseeing Luxury,26923.0,4.0,3.0,9.0,11,6730.75,24499.93,Budget
Alluring Hampi Tour Package From Kerala,4 Days & 3 Nights,Hampi,4.0,Temple Historical Historical  Sites Religious Ancient tour,24332.0,4.0,3.0,9.0,7,6083.0,22142.12,Budget
Catching A Glimpse Of The Tribal Lifestyle In Araku Valley,5 Days & 4 Nights,Visakhapatnam ARAKU,3.0,Caves Adventure Museum Nature Waterfalls Waterfall Local sightseeing Beach Budget,24332.0,5.0,4.0,9.0,10,4866.4,22142.12,Budget
Best-Selling Goa Package From Raipur With Numerous Perks,6 Days & 5 Nights,Goa,3.0,Baga  Beach Adventure Candolim  Beach Nature Dudhsagar waterfalls Scuba  Diving Shopping Snorkeling Budget,29010.0,6.0,5.0,9.0,13,4835.0,26399.100000000002,Budget
Best Selling Goa Packages From Madurai,3 Days & 2 Nights,Goa,4.0,Beach Nature Watersports Adventure City  Tour Water  Activities Nightlife Historical,19780.0,3.0,2.0,9.0,10,6593.333333333333,17999.8,Budget
Madurai Tour Package From Bangalore,2 Days & 1 Nights,Madurai,4.0,Sri  Meenakshi  Temple Adventure Koodal  Azhagar  Temple Nature Shoppingtemples,13272.0,2.0,1.0,9.0,9,6636.0,12077.52,Budget
Shirdi Tour Package From Mumbai,4 Days & 3 Nights,Shirdi Aurangabad,2.0,Sightseeing Nature Temples Religious Historical  Sitestemples Ancient  Forts Adventure Budget,13186.0,4.0,3.0,9.0,10,3296.5,11999.26,Budget
Top-Selling Rameshwaram Package From Mumbai With Unlimited Fun,2 Days & 1 Nights,Rameshwaram,2.0,24  Kundalas Adventure Temple Nature Local market Religious Sightseeing Budget,12535.0,2.0,1.0,9.0,10,6267.5,11406.85,Budget
A Trip To The Religious Hub Of India,5 Days & 4 Nights,Mahabaleshwar Lonavala,3.0,Sightseeing Adventure Wax  Museum Nature Local market F O R E S T Shopping Budget,11538.0,5.0,4.0,9.0,15,2307.6,10499.58,Budget
Best-Selling Rameshwaram Package From Coimbatore,5 Days & 4 Nights,Madurai Rameshwaram Kanyakumari,4.0,Koodal  Azhagar  Temple Adventure Sri  Meenakshi  Temple Nature Pamban  Bridgemuseums Hanuman  Temple Beach Religious,34656.0,5.0,4.0,9.0,14,6931.2,31536.960000000003,Luxury
Splendid Bangalore Ooty Mysore Kodaikanal Tour Package From Pune,5 Days & 4 Nights,Ooty Kodaikanal Bangalore,3.0,Green  Valley  View Adventure Waterfalls Nature Dolphin  Nose Trekking Sightseeing Budget,22120.0,5.0,4.0,9.0,11,4424.0,20129.2,Budget
Delightful Shimla Kullu Manali Honeymoon Tour From Pune,5 Days & 4 Nights,Manali,2.0,Mountains  Nature Rohtang  Pass Hill station Scenic views Romanticshopping Budget,30065.0,5.0,4.0,9.0,10,6013.0,27359.15,Luxury
Rejuvenating Darjeeling Tour From Siliguri,2 Days & 1 Nights,Darjeeling,4.0,Japanese  Temple Nature Tiger  Hill Adventure Ghoom  Monastery Hill station Sightseeing,15455.0,2.0,1.0,6.0,11,7727.5,14527.699999999999,Budget
Best Selling Holidays To Darjeeling And Gangtok From Kolkata,6 Days & 5 Nights,Gangtok Darjeeling,3.0,Baba  Mandir Nature Ghoom  Monastery Adventure Waterfalls Sightseeinglandscape Historical Cultural Budget,45612.0,6.0,5.0,7.0,11,7602.0,42419.159999999996,Luxury
Darjeeling Tour Package From Delhi With Airfare,6 Days & 5 Nights,Gangtok Darjeeling,4.0,Tsomgo  Lake Nature Batasia  Loop Adventure Ghoom  Monastery Hill station Sightseeing Religious,66733.0,6.0,5.0,7.0,12,11122.166666666666,62061.689999999995,Luxury
Darjeeling Tour Package From Nagpur,6 Days & 5 Nights,Gangtok Darjeeling,4.0,Adventure  Activities Adventure Waterfalls Nature Lake Hill stationlandscape,49267.0,6.0,5.0,8.0,8,8211.166666666666,45325.64,Luxury
Jaipur Tour Package From Gurgaon,6 Days & 5 Nights,Jaipur Pushkar Ranthambore,4.0,Ranthambore  National  Park Nature Amber  Fort Adventure Hawa  Mahal Wildlife Monumentsgroup,21276.0,6.0,5.0,6.0,11,3546.0,19999.44,Budget
Munnar Tour Package From Mangalore,4 Days & 3 Nights,Munnar Cochin,3.0,Waterfalls Nature Eravikulam  National  Park Adventure Rose  Garden Waterfall Lakes Budget,9553.0,4.0,3.0,6.0,11,2388.25,8979.82,Budget
Munnar Honeymoon Package From Mangalore,3 Days & 2 Nights,Munnar,3.0,Waterfalls National  Park Tea  Museum Adventure Naturewaterfall Romantic Budget,7500.0,3.0,2.0,7.0,9,2500.0,6974.999999999999,Budget
Most Popular Goa Tour Package From Lucknow,6 Days & 5 Nights,Goa,4.0,Water  Sports Adventure Beaches Nature Sightseeing Water  Activities Island  Tours Cruises Nightlife,17252.0,6.0,5.0,9.0,12,2875.3333333333335,15699.32,Budget
Top Adventurous Trip To Goa from Ahmedabad for a Memorable Vacation,4 Days & 3 Nights,Goa,3.0,Fort  Aguada Adventure Calangute  Beach Nature Baga  Beach Water  Activities Cruises Beach Budget,9340.0,4.0,3.0,9.0,13,2335.0,8499.4,Budget
Stunning Goa Honeymoon Package From Hyderabad,6 Days & 5 Nights,Goa,4.0,Beach Adventure Architecture Nature Culture Water  Activities Cruises Historical Sightseeing,27472.0,6.0,5.0,9.0,10,4578.666666666667,24999.52,Budget
Andaman Tour Package From Hyderabad,8 Days & 7 Nights,Port Blair Havelock Neil Island,2.0,Island  Tours Adventure Water  Sports Cruises Beaches Nature Water  Activities Scuba  Diving Snorkeling Budget,27169.0,8.0,7.0,9.0,14,3396.125,24723.79,Budget
Explore The Royal Rajasthan,4 Days & 3 Nights,Jodhpur Jaisalmer,4.0,Adventure Scenic  Landscapes Folk  Music Nature Shopping Historical Leisure  Time Sightseeing,19780.0,4.0,3.0,9.0,11,4945.0,17999.8,Budget
Amazing Goa Honeymoon Tour Package From Ahmedabad,4 Days & 3 Nights,Goa,4.0,North  Goa  Beaches Water  Activities South  Goa  Sightseeing Cruises Water  Sports Adventure Nature Nightlife Beach,12087.0,4.0,3.0,9.0,15,3021.75,10999.17,Budget
Mesmerising Bhutan Honeymoon Tour Package From Mumbai,13 Days & 12 Nights,Phuntsholing Thimphu Paro Gangtok Pelling Darjeeling,3.0,River rides Monasteries Tsomgo  Lake Adventure Nature Budget,81224.0,13.0,12.0,9.0,8,6248.0,73913.84,Luxury
Top-Selling Dehradun Mussoorie Tour Package From Delhi,6 Days & 5 Nights,Dehradun Mussoorie Dhanaulti Haridwar,3.0,Kempty  Fall Nature Ganga  Arti Hill station Company  Garden Religious Sightseeing Budget,26538.0,6.0,5.0,9.0,12,4423.0,24149.58,Budget
Splendid Bangalore-Ooty-Mysore-Kodaikanal Tour Package From Hyderabad,6 Days & 5 Nights,Ooty Kodaikanal,3.0,Mudumalai  National  Park Adventure Lakes Hill station Green  Valleymuseums V A L L E Y Budget,24802.0,6.0,5.0,9.0,16,4133.666666666667,22569.82,Budget
Best-Selling Sikkim Darjeeling Package From Pune,5 Days & 4 Nights,Gangtok Darjeeling,4.0,Toy  Train ride Monasteries Nature Tea  Garden Hill stationlandscape Sightseeing,44662.0,5.0,4.0,9.0,10,8932.4,40642.42,Luxury
A Sikkim Darjeeling Tour To Soothe Your Soul,6 Days & 5 Nights,Gangtok Kalimpong Darjeeling,4.0,Ganesh  Tok Adventure Monasteries Nature Local tour Cultural Historical Religious,43602.0,6.0,5.0,9.0,10,7267.0,39677.82,Luxury
Splendid Bangalore Ooty Mysore Kodaikanal Tour Package From Bangalore,3 Days & 2 Nights,Ooty,3.0,Local sightseeing Adventure Waterfalls Nature Waterfall Budget,9889.0,3.0,2.0,9.0,7,3296.3333333333335,8998.99,Budget
Splendid Kerala Munnar Tour Package From Bangalore,3 Days & 2 Nights,Cochin Munnar,3.0,Cherai beach Adventure Hiking Nature Local sightseeing Trekking Beach Budget,9374.0,3.0,2.0,9.0,10,3124.6666666666665,8530.34,Budget
Choose Top Selling Haridwar Rishikesh Package From Mumbai For Trip,4 Days & 3 Nights,Haridwar Rishikesh,3.0,Ganga  Arti Adventure Mansa  Devi  Temple Nature Har ki  Pauri Religious Sightseeing Budget,13846.0,4.0,3.0,9.0,13,3461.5,12599.86,Budget
A Superb Kerala Tour Package From Jaipur,6 Days & 5 Nights,Munnar Thekkady Alleppey Kovalam,3.0,Eravikulam  National  Park Sightseeing Nature Waterfalls Water  Activities F O R E S T Budget,18749.0,6.0,5.0,9.0,15,3124.8333333333335,17061.59,Budget
Magnificent Shimla Manali Honeymoon Package From Hyderabad,6 Days & 5 Nights,Shimla Manali,3.0,Rohtang  Pass Hill  Station Hill station Mountains  Religious V A L L E Y Romantic Budget,37186.0,6.0,5.0,9.0,16,6197.666666666667,33839.26,Luxury
Captivating Shimla Manali Honeymoon Package From Ahmedabad,6 Days & 5 Nights,Shimla Manali,3.0,Hill  Station Mountains  Rohtang  Pass Hill station Nature Romantic Budget,30065.0,6.0,5.0,9.0,10,5010.833333333333,27359.15,Luxury
Ladakh Road Trip Package From Manali,13 Days & 12 Nights,Leh Nubra Valley Pangong Jispa Kaza Chandra Tal Manali,3.0,Sightseeing Nature Adventure Hill stationlandscape Budget,68477.0,13.0,12.0,8.0,6,5267.461538461538,62998.840000000004,Luxury
Best Selling Spiritual Holidays To Kedarnath From Hyderabad,5 Days & 4 Nights,Haridwar Sitapur,2.0,Sightseeing Nature Himalayas Adventure Hill stationlandscape Temple Budget,20543.0,5.0,4.0,8.0,8,4108.6,18899.56,Budget
Best-Selling Chardham Yatra Package From Chennai,12 Days & 11 Nights,Haridwar Barkot Uttarkashi Sitapur Badrinath Srinagar Garhwal,2.0,Sightseeing Nature Religious Religious  Tour Adventure Hill station Mountains V A L L E Y F O R E S Ttemples Budget,45652.0,12.0,11.0,8.0,22,3804.3333333333335,41999.840000000004,Luxury
Badrinath Tour Package From Mumbai,5 Days & 4 Nights,Haridwar Joshimath,3.0,Mountains  Nature Devprayag Adventure Temple Religious Sightseeing Budget,18064.0,5.0,4.0,7.0,8,3612.8,16799.52,Budget
Kullu Manali Honeymoon Package From Delhi,5 Days & 4 Nights,Manali,3.0,  Kullu  Pandoh  Dam Adventure Tibetan  Monastery Nature Rohtang  Pass Romantictemples Budget,19148.0,5.0,4.0,6.0,11,3829.6,17999.12,Budget
Best Kullu Manali Tour Package From Surat For An Enthralling Getaway,5 Days & 4 Nights,Manali,3.0,Tibetan  Monastery Vashisht hot water springs Adventure Solang  Valley Hill station Naturetemples V A L L E Y Budget,12234.0,5.0,4.0,6.0,19,2446.8,11499.96,Budget
Shimla Tour Package From Chennai,5 Days & 4 Nights,Shimla,3.0,Himalayan  Bird  Park Adventure Kufri Nature Jakhu  Templeshoppinglandscapegroup Budget,11956.0,5.0,4.0,8.0,9,2391.2,10999.52,Budget
Shimla Tour Package From Kolkata,4 Days & 3 Nights,Shimla,3.0,Mall  Road Adventure Kufri Nature Temple Sightseeing Mountains Budget,11956.0,4.0,3.0,8.0,9,2989.0,10999.52,Budget
Shimla Tour Package From Hyderabad,3 Days & 2 Nights,Shimla,3.0,Culture Kufri Himalayan  Bird  Park Adventure Nature Sightseeing Mountains Budget,11827.0,3.0,2.0,7.0,10,3942.3333333333335,10999.109999999999,Budget
